Frame,Fx,Fy,Fz,Cx,Cy,LASI_X,LASI_Y,LASI_Z,RASI_X,RASI_Y,RASI_Z,LPSI_X,LPSI_Y,LPSI_Z,RPSI_X,RPSI_Y,RPSI_Z,LTHI_X,LTHI_Y,LTHI_Z,LKNE_X,LKNE_Y,LKNE_Z,LANK_X,LANK_Y,LANK_Z,LHEE_X,LHEE_Y,LHEE_Z,LP1M_X,LP1M_Y,LP1M_Z,LTOE_X,LTOE_Y,LTOE_Z,LD5M_X,LD5M_Y,LD5M_Z,LLCA_X,LLCA_Y,LLCA_Z,RTHI_X,RTHI_Y,RTHI_Z,RKNE_X,RKNE_Y,RKNE_Z,RANK_X,RANK_Y,RANK_Z,RHEE_X,RHEE_Y,RHEE_Z,RP1M_X,RP1M_Y,RP1M_Z,RTOE_X,RTOE_Y,RTOE_Z,RD5M_X,RD5M_Y,RD5M_Z,RLCA_X,RLCA_Y,RLCA_Z,1,5,4,6,2,3
775,10.065726,12.06551,566.2878,0.847268713,0.268692996,0.78943634,0.138653992,0.913609619,0.767026794,0.423517975,0.949197449,0.9704198,0.330082367,0.795148926,0.892039124,0.263919037,1.460017578,0.893496948,0.126444817,0.824154053,0.768697754,0.240542007,0.476471954,0.897354919,0.24679451,0.067584465,0.91762262,0.268587372,0.02042197,0.745356873,0.282938446,0.030430061,0.699066101,0.240607239,0.020374361,0.779823486,0.199498093,0.014193807,0.889784912,0.336120728,0.030312378,0.856549072,0.480748779,0.828352844,0.489716553,0.378861481,0.651019226,0.766639832,0.428108917,0.280810852,0.799825073,0.417758423,0.234600281,0.637887268,0.389508453,0.194822174,0.592158813,0.432278687,0.188812317,0.675244507,0.467347321,0.200208084,0.779266663,0.351401581,0.224544144,2731604,4368639,2792303,4135969,4140984,1916660
776,10.46482,13.58471,571.2054,0.848735018,0.269319513,0.788212952,0.139170441,0.913635071,0.765559998,0.424410065,0.947444458,0.970456055,0.329562408,0.795547363,0.891845398,0.264765808,1.459650757,0.892465027,0.126415268,0.824292542,0.768550537,0.240807297,0.476407196,0.897458923,0.24668663,0.067543083,0.917682739,0.268507324,0.020297565,0.745428284,0.282896179,0.030448393,0.699226624,0.240488159,0.020432016,0.779863403,0.199463959,0.014232577,0.889919678,0.335497742,0.029988987,0.856731506,0.480575989,0.826962463,0.496152954,0.378492828,0.638914368,0.772174133,0.430195099,0.268356262,0.805080933,0.420239502,0.22174498,0.64275293,0.391080322,0.183248718,0.596945374,0.433802673,0.17788269,0.679955322,0.469230011,0.188564148,0.783920593,0.353055603,0.211210648,2729478,4365395,2789049,4137643,4140473,1916340
777,10.184235,15.81496,578.0323,0.849810564,0.270152252,0.786991516,0.139721237,0.913602356,0.764005798,0.42527594,0.945682678,0.970407837,0.329003387,0.79588678,0.89196936,0.26546698,1.459305908,0.891226807,0.126429306,0.824426697,0.768271973,0.240955963,0.476293396,0.897495361,0.246635239,0.067452019,0.917738586,0.268440643,0.020216457,0.745524719,0.282929047,0.030491169,0.699251831,0.240549591,0.020468365,0.779862549,0.19945256,0.014196829,0.895689941,0.336432312,0.022951086,0.856813843,0.480392731,0.825583313,0.503018921,0.378045624,0.626955261,0.777627075,0.432308105,0.255730896,0.81005896,0.422501801,0.208709137,0.647647461,0.392873688,0.17174205,0.601498108,0.435333099,0.166848633,0.684570435,0.471038452,0.176723358,0.789401794,0.355345062,0.19780809,2726886,4361883,2787348,4138589,4140643,1915847
778,10.416672,17.11304,581.3531,0.851148323,0.270866938,0.785648499,0.140243835,0.913630188,0.762325073,0.426024597,0.943883972,0.970293274,0.328479523,0.796290771,0.891902405,0.266347137,1.458985962,0.889372986,0.126151886,0.825052124,0.76798407,0.241003357,0.476144867,0.897601074,0.246507874,0.06740667,0.917822998,0.268375397,0.020153906,0.745894714,0.28288092,0.030468575,0.699311951,0.240594742,0.020444036,0.779882813,0.199449142,0.014236373,0.895358582,0.334803528,0.022260405,0.856923218,0.480175171,0.824192139,0.510418365,0.378053864,0.61528595,0.782860413,0.434299652,0.242771637,0.814984497,0.424780396,0.195634003,0.652088989,0.394174866,0.160230133,0.605851624,0.436585785,0.155640274,0.688856506,0.472731842,0.164770035,0.794340332,0.357575073,0.185259109,2724125,4357985,2784364,4139463,4140741,1915182
779,10.76678,19.41613,585.1659,0.852903896,0.271650042,0.784361694,0.140730362,0.913640808,0.760503845,0.426731323,0.942070068,0.969905334,0.328079315,0.796764587,0.891845093,0.26730188,1.45855896,0.888721924,0.126480309,0.824766663,0.767494446,0.240905151,0.476007416,0.897689941,0.246417664,0.067339378,0.917943298,0.268293671,0.020008829,0.745981079,0.282809937,0.030550282,0.699391724,0.240561188,0.020493587,0.779904907,0.199467285,0.014210501,0.896114502,0.335516022,0.022698011,0.856962708,0.480190948,0.823018433,0.517943359,0.377525726,0.603509094,0.788006348,0.436282379,0.229918365,0.819657776,0.426983337,0.182381638,0.656705139,0.395536377,0.148434799,0.610191833,0.437597473,0.14439592,0.692968445,0.474115448,0.152691925,0.800965759,0.360438049,0.172396255,2721191,4354038,2781973,4139342,4140765,1914837
780,9.994016,21.62272,590.4194,0.85403234,0.272390569,0.783096619,0.141197296,0.913654297,0.75859198,0.427509888,0.940365051,0.969665649,0.327634735,0.796886719,0.891651367,0.268247864,1.458360962,0.88744635,0.126514984,0.824918518,0.766515259,0.240499619,0.47603302,0.897733154,0.246399628,0.067270172,0.918020996,0.268213379,0.019952934,0.746106934,0.282777283,0.030644312,0.69947168,0.240591492,0.020570326,0.780013672,0.199500671,0.014199019,0.896235779,0.335466705,0.022748379,0.856963867,0.48014151,0.821896973,0.525979431,0.377710236,0.592045593,0.793024536,0.43834317,0.21698024,0.82413623,0.429058105,0.169068787,0.661099243,0.396718689,0.136944153,0.614181335,0.438415619,0.133399506,0.696835632,0.475361145,0.140624054,0.805916199,0.362471649,0.159382462,2717549,4350939,2780025,4137837,4140765,1914369
781,10.488142,21.97529,592.2795,0.854819545,0.27258158,0.781733887,0.141537842,0.91380304,0.756586426,0.428136688,0.938641235,0.969030823,0.327250275,0.797240784,0.891526001,0.269228394,1.457853394,0.886181702,0.126665474,0.825093018,0.76605658,0.240522812,0.475879852,0.897849487,0.246269653,0.067296555,0.918019958,0.26813913,0.019885038,0.746173828,0.282740936,0.030687592,0.699495056,0.24068515,0.020525871,0.780044434,0.199455917,0.014132175,0.89623175,0.335446533,0.022722256,0.856710938,0.480113434,0.820805847,0.534354431,0.378104187,0.580815857,0.797547424,0.440070679,0.204342804,0.828378479,0.430953735,0.155556885,0.665118164,0.397412933,0.125747116,0.61794458,0.438835022,0.122799561,0.700391724,0.476355835,0.128713867,0.810490417,0.364176819,0.146394714,2714127,4347428,2777880,4137230,4139938,1913803
782,11.82324,21.66359,591.2034,0.854721116,0.272470181,0.780371399,0.141970779,0.913892456,0.754444275,0.428686401,0.936820496,0.968809326,0.326919769,0.797644531,0.891330383,0.270400909,1.457497314,0.884822693,0.126781013,0.825262756,0.765513184,0.240436691,0.475688202,0.897916443,0.246213379,0.067273254,0.918102356,0.268070221,0.019821342,0.746186584,0.28259375,0.030811502,0.699563416,0.240705933,0.020537849,0.780083496,0.199464462,0.014149088,0.896775574,0.335641266,0.023652559,0.85634613,0.480088043,0.819747009,0.543158752,0.378693726,0.569832092,0.802873108,0.441643097,0.190406647,0.832311951,0.432641571,0.142145477,0.668866089,0.39790918,0.114770241,0.621440918,0.438787079,0.11238147,0.703690857,0.477040405,0.116852364,0.814788818,0.365683167,0.133441101,2710925,4343772,2776376,4137230,4138063,1913163
783,13.09582,21.60644,587.6089,0.854299885,0.272316802,0.778980835,0.142489182,0.914033813,0.752137512,0.429304413,0.934976135,0.968381653,0.326590607,0.798058594,0.891100769,0.271605835,1.457033447,0.883418091,0.126904457,0.825446106,0.764957764,0.240340683,0.475544128,0.89796106,0.246083344,0.067281998,0.918122742,0.267985535,0.01979928,0.746292175,0.282622375,0.030803619,0.699590759,0.24070105,0.020593298,0.780113892,0.199445541,0.014154976,0.896826416,0.335554749,0.023676994,0.855944092,0.479996429,0.818649109,0.55248407,0.379332458,0.559103088,0.806263245,0.443533936,0.179193054,0.835975586,0.434132324,0.128520203,0.672387512,0.398119965,0.103840019,0.624655884,0.438737579,0.102123573,0.706771484,0.477589294,0.104841743,0.820065735,0.368086334,0.120726158,2707797,4339268,2775390,4135920,4135654,1913163
784,14.81428,21.2545,582.9975,0.853819652,0.27144795,0.777544556,0.142962082,0.914193909,0.749675781,0.429981537,0.93304187,0.968000977,0.326355804,0.798559875,0.890919189,0.272869141,1.456455811,0.882027039,0.12703447,0.825593323,0.764346741,0.240049072,0.475382263,0.898082764,0.245967453,0.067266777,0.91819397,0.267884308,0.019741194,0.746321533,0.282570404,0.030850975,0.699677917,0.240762238,0.020600685,0.780096191,0.199440933,0.014134088,0.896744263,0.335481628,0.02365089,0.855445862,0.480061584,0.817729065,0.562232849,0.380027039,0.548689209,0.810860962,0.444498596,0.165459656,0.839438721,0.435320404,0.115022781,0.675753479,0.398461151,0.092974342,0.62790033,0.438668518,0.091965759,0.709770813,0.477999939,0.092787743,0.823635254,0.369019104,0.107969879,2705474,4334207,2775217,4134512,4134169,1912547
785,16.6785,21.12696,582.9269,0.853618212,0.271170976,0.776137756,0.143404694,0.91431311,0.747050659,0.4306745,0.930909912,0.966706543,0.326167664,0.799314087,0.890863403,0.27403595,1.45575769,0.880554688,0.127170235,0.825883667,0.763723755,0.23977446,0.475194611,0.898117004,0.245883972,0.06724469,0.917990723,0.267993042,0.019417976,0.746429199,0.282468811,0.030836271,0.699745239,0.240783401,0.020579321,0.78014209,0.199382553,0.014085483,0.896838745,0.335329742,0.023740932,0.854874878,0.480069061,0.816860107,0.572603516,0.380896759,0.538604187,0.814839905,0.445663513,0.152703552,0.84242627,0.436203949,0.101698929,0.678642761,0.398572357,0.082274086,0.630807617,0.438483704,0.081948364,0.712345337,0.478261658,0.080855972,0.826714172,0.369744812,0.095371803,2705474,4328444,2775217,4133881,4133512,1912202
786,18.02258,21.03545,583.4485,0.853499377,0.271033365,0.774874878,0.143779556,0.914342468,0.744211731,0.431387421,0.928769226,0.965978088,0.325983856,0.799872498,0.890293091,0.275728973,1.455177734,0.879130859,0.127421097,0.826113831,0.763138245,0.239510574,0.475071014,0.898265076,0.245745071,0.067272408,0.918041504,0.26784552,0.019381189,0.746527771,0.282438202,0.030957619,0.699743408,0.240866058,0.020540703,0.780130615,0.1993358,0.014050046,0.896570435,0.335806946,0.024121683,0.854125732,0.480219177,0.816082825,0.58344989,0.381924042,0.528918335,0.818385437,0.446465363,0.140042984,0.845078796,0.436986389,0.088572014,0.681167114,0.398483917,0.071602074,0.633416809,0.438078094,0.072068184,0.714655701,0.478222534,0.069122223,0.829519043,0.370334686,0.082952919,2703201,4328444,2774428,4133226,4135581,1911660
787,19.11322,21.30388,586.1833,0.853164302,0.271062308,0.77301416,0.144328049,0.914846436,0.741248779,0.432184204,0.926596741,0.964935913,0.325849976,0.800493469,0.89025531,0.276744263,1.454307129,0.877745789,0.127710777,0.826376648,0.762551025,0.239409744,0.474906769,0.89832428,0.245642059,0.067249077,0.918112427,0.267771545,0.019365177,0.746564575,0.28243103,0.03085743,0.699810974,0.240867935,0.020562042,0.780183838,0.199295654,0.014068648,0.896676331,0.335761536,0.024076357,0.85347876,0.4802117,0.814997681,0.594835083,0.383178741,0.519593079,0.821402344,0.447681793,0.128421387,0.847376587,0.437503693,0.075946159,0.683571594,0.398184174,0.060758114,0.635738403,0.437453064,0.062054348,0.716526794,0.478128662,0.057614861,0.830968262,0.370185242,0.071264,2700879,4321374,2774132,4133396,4137601,1911266
788,19.65331,22.33793,588.9721,0.853089274,0.270891455,0.771344055,0.144715942,0.915101807,0.738164734,0.432888519,0.924479919,0.963726257,0.325761322,0.801218567,0.890027588,0.278097412,1.453416504,0.876196655,0.127995178,0.826675293,0.761955444,0.239356628,0.474752716,0.898341248,0.245627411,0.067237373,0.9181604,0.267754883,0.019333633,0.746603027,0.282415924,0.030866398,0.699866333,0.240966888,0.020510828,0.780217346,0.199254013,0.014043125,0.897144714,0.335362823,0.024694494,0.85268042,0.480205872,0.813897461,0.606708252,0.384586273,0.510730499,0.824321167,0.448109711,0.116117599,0.84910791,0.437779541,0.063932888,0.685653015,0.397564453,0.049523922,0.637853821,0.436601349,0.051093269,0.718106689,0.477786041,0.046050354,0.832924133,0.370178711,0.059569008,2698557,4314860,2773516,4133372,4138502,1910651
789,19.43173,23.00904,595.6418,0.852758011,0.271012266,0.769589111,0.145073883,0.915314575,0.734960632,0.433572815,0.922286377,0.962815796,0.32576944,0.801854553,0.889886047,0.279450104,1.452427734,0.874581116,0.1282509,0.826987305,0.761616211,0.239611603,0.47466861,0.89838678,0.24564209,0.067248131,0.918171204,0.267751587,0.019327497,0.746614319,0.282449249,0.030763468,0.699893066,0.24106427,0.020530899,0.780220825,0.199217316,0.013990538,0.897142273,0.335428558,0.024568359,0.852390381,0.480197235,0.812239685,0.61909314,0.38614563,0.502372498,0.826135803,0.448698914,0.105483704,0.850516724,0.437893738,0.052989506,0.687372559,0.396860107,0.037961475,0.639626526,0.435631622,0.039332325,0.719435913,0.477259949,0.0344202,0.834187866,0.370035614,0.049614658,2695404,4307063,2772185,4134076,4138283,1910331
790,19.53788,24.83054,634.9235,0.844508751,0.27902517,0.767689026,0.145551727,0.915491821,0.731715454,0.434312531,0.920028381,0.961808289,0.325791229,0.802638367,0.889721191,0.280997131,1.451493164,0.872868896,0.128517014,0.82721051,0.76099585,0.23961734,0.474478638,0.898357422,0.245664597,0.067222641,0.918144836,0.267791412,0.019323685,0.746630249,0.28249707,0.030609886,0.699927856,0.241214035,0.020436737,0.780229553,0.199248856,0.013994608,0.897197754,0.335452118,0.024606983,0.851752686,0.480458374,0.811236267,0.631989441,0.387729889,0.494715759,0.827785828,0.449069794,0.095254852,0.85160791,0.43783847,0.042859844,0.68872876,0.395255188,0.027312698,0.640698486,0.43472699,0.027239155,0.720354797,0.477263824,0.023678173,0.835592041,0.370095825,0.041011635,2691664,4299605,2769941,4135799,4137917,1910134
791,16.99254,22.43125,664.0382,0.839818649,0.284929029,0.765533081,0.146141983,0.915632935,0.728529297,0.435152008,0.917739441,0.960589844,0.325713104,0.803587097,0.889528442,0.282457397,1.45039502,0.870848511,0.128803986,0.82756897,0.761214111,0.239870651,0.473769501,0.898360474,0.245682434,0.067242805,0.918184692,0.267810883,0.019291681,0.746664673,0.28255304,0.030526253,0.699928101,0.241287689,0.020488432,0.780266968,0.19924205,0.013945954,0.897315063,0.335424194,0.024615065,0.851228088,0.480842621,0.810470032,0.644880066,0.389461823,0.488026917,0.830386169,0.448421204,0.086447533,0.852106445,0.437939606,0.033632679,0.687636963,0.395681702,0.027137487,0.635928284,0.433643036,0.022119194,0.718274902,0.479803528,0.021944746,0.835654358,0.369274658,0.032146275,2687386,4292874,2767549,4137182,4137917,1909789
792,12.224839,15.39936,690.8001,0.835773787,0.290855045,0.763132996,0.146736862,0.915764221,0.725518677,0.435927765,0.915473633,0.959542114,0.325572479,0.804555603,0.889464111,0.284069305,1.449310913,0.868690857,0.12902388,0.827874756,0.760184326,0.239549759,0.474031372,0.898364319,0.245649521,0.067237091,0.91819342,0.267765778,0.019323458,0.746663086,0.282642212,0.03040177,0.699927063,0.241393753,0.020397161,0.780521057,0.199248352,0.013817774,0.897406433,0.335343018,0.024682127,0.850904358,0.481259979,0.810033081,0.657356873,0.391075043,0.482110687,0.832224487,0.447724487,0.079702316,0.852829163,0.437489716,0.026908007,0.687735474,0.395828979,0.026173594,0.635636841,0.435527893,0.021314096,0.71886438,0.482758026,0.020502071,0.83892218,0.370144135,0.023600088,2684062,4288031,2764418,4140021,4138769,1909345
793,7.261177,28.66102,776.3121,0.830896623,0.304707004,0.760593384,0.147586227,0.915694214,0.722716553,0.437061554,0.913255066,0.958253235,0.325252838,0.805662292,0.889239563,0.285699036,1.448334351,0.866144043,0.129218643,0.828207581,0.759584534,0.239805908,0.473758972,0.898395447,0.245559875,0.067288124,0.918222778,0.267670959,0.019301588,0.746653137,0.282777191,0.030236917,0.699967041,0.241493362,0.020337767,0.780392395,0.199057434,0.014037853,0.897382446,0.335318268,0.024719896,0.850781799,0.481758789,0.810255798,0.669343445,0.392027618,0.477087555,0.834710388,0.446829987,0.074259117,0.855394043,0.437160614,0.021319317,0.688241333,0.396080261,0.025748451,0.63601593,0.436329773,0.020563879,0.720000732,0.484156433,0.019445955,0.839607056,0.36874295,0.018172194,2681667,4286844,2761706,4140021,4139524,1909321
794,0.82265875,92.63408,1063.6969,0.828138128,0.339837569,0.757758057,0.148663666,0.915518433,0.720262329,0.438461365,0.911603027,0.957072754,0.324930023,0.807195801,0.889084473,0.287452454,1.447944214,0.863414551,0.129490036,0.828332825,0.758870422,0.240452026,0.473470886,0.898386047,0.245462921,0.067330849,0.918211121,0.26746701,0.019285851,0.746712463,0.282855377,0.030024017,0.699883972,0.241594467,0.020402746,0.780487793,0.199010727,0.014039106,0.897345032,0.335255707,0.024805048,0.850712219,0.482137299,0.811335999,0.678747803,0.392047089,0.474157135,0.836203613,0.446571075,0.072206329,0.856908752,0.437793457,0.01995524,0.689759583,0.39490567,0.024487139,0.637117432,0.434810913,0.020005257,0.721020325,0.48377713,0.019579758,0.842555237,0.368544739,0.017264948,2680958,4289072,2758895,4143443,4141982,1908803
795,20.555575,87.94872,870.5521,0.828002368,0.32406626,0.754771729,0.150101883,0.915072327,0.718164734,0.44027887,0.911681641,0.956328796,0.324729034,0.808882507,0.889143127,0.289419586,1.448222046,0.860281799,0.129875717,0.828283936,0.757955627,0.24175885,0.473182648,0.898300537,0.245271149,0.067424103,0.91852063,0.266926697,0.019538208,0.746777893,0.283005829,0.029949291,0.700059265,0.241786285,0.020341311,0.780419678,0.199241257,0.013884066,0.897542847,0.33457486,0.024757504,0.850584045,0.48259436,0.814035278,0.685059326,0.390508118,0.473992188,0.836458008,0.445595886,0.073507874,0.85661084,0.437033691,0.020637598,0.689493835,0.394416168,0.024542486,0.636958496,0.434547302,0.020051193,0.720679932,0.482409363,0.02016173,0.843113647,0.368320251,0.017555529,2681227,4293770,2756430,4150433,4144903,1908803
796,30.21661,39.3412,716.27,0.823008629,0.320334514,0.752113586,0.151587723,0.914395447,0.716797913,0.442061829,0.913881714,0.956004822,0.324524292,0.810856873,0.888357239,0.291002869,1.44968335,0.857365051,0.13005278,0.827796509,0.756759521,0.244217499,0.473152069,0.898088074,0.245399338,0.067867043,0.91849707,0.266824005,0.019670952,0.746692688,0.283227203,0.029722828,0.700024902,0.241911072,0.020307308,0.780335022,0.199317429,0.013970762,0.897652283,0.334066193,0.025222986,0.850955139,0.48284314,0.818316711,0.690876038,0.388166687,0.478924896,0.835757629,0.444522705,0.074896431,0.855657593,0.436024811,0.021666372,0.688593506,0.394148926,0.024208817,0.636024658,0.434490295,0.019870348,0.720225586,0.482064087,0.020418137,0.841568787,0.367834503,0.01769356,2682107,4300646,2756430,4161742,4147995,1908213
797,30.37534,15.65435,603.2378,0.817604294,0.313757631,0.749810181,0.153116562,0.914047791,0.715847717,0.443543243,0.916059082,0.955842102,0.32442923,0.813746826,0.887489929,0.292447174,1.451145508,0.854857849,0.130167419,0.827448303,0.755140747,0.246727936,0.473552643,0.897630737,0.24591861,0.068183983,0.91796991,0.267232422,0.019898706,0.746487183,0.283495758,0.02950745,0.699838501,0.242125305,0.020187428,0.780208984,0.199561844,0.014090491,0.897591675,0.334670288,0.02481164,0.851143005,0.483636688,0.822092651,0.695777588,0.38690921,0.484422668,0.835517883,0.443814758,0.075992371,0.855015503,0.434975006,0.022743132,0.687819946,0.393919861,0.024252495,0.635254517,0.434526001,0.019849091,0.719773804,0.481685394,0.020706789,0.841013367,0.367332031,0.017868877,2682107,4300646,2755419,4178148,4150575,1907548
798,18.19186,3.308302,538.4353,0.812498516,0.307214992,0.747860779,0.154441071,0.914217346,0.715258423,0.444895111,0.917962708,0.956138794,0.324315948,0.817431091,0.88690387,0.29385733,1.452014526,0.852480713,0.130396027,0.827253479,0.754147461,0.2490215,0.473612976,0.897287109,0.246529694,0.068365952,0.917862244,0.267604187,0.020407705,0.746178223,0.283839386,0.029245729,0.699562866,0.242261322,0.02013389,0.780058777,0.199766281,0.014237511,0.896981506,0.335083954,0.024594082,0.85131604,0.485444794,0.824304138,0.699381226,0.388046387,0.487077789,0.835605286,0.443939758,0.076263306,0.854528442,0.434565369,0.023216362,0.687310547,0.394386475,0.024691711,0.634939392,0.434895813,0.019791393,0.719608948,0.481984802,0.020557339,0.840387085,0.367299713,0.01844066,2683231,4307644,2754630,4198897,4151791,1907154
