Frame,Sub Frame,Fx,Fy,Fz,Cx,Cy
3282,6,-39.0138,10.4958,594.194,0.6994679266897205,0.4424936693860214
3282,7,-38.7497,10.6817,595.438,0.6987079097527262,0.4421447509779631
3282,8,-39.4857,10.7822,593.507,0.6983238810866349,0.4421768546166993
3282,9,-39.7779,11.2391,594.397,0.6976533524877119,0.44222003248170316
3283,0,-39.2089,10.7225,593.45,0.6975269878016691,0.44227633040458947
3283,1,-38.9259,10.9628,592.725,0.6972258169480285,0.4421926722494735
3283,2,-39.0783,10.8879,591.016,0.6972972553073499,0.44283292421613774
3283,3,-39.0878,10.9731,592.926,0.6973854606586475,0.4428398571810501
3283,4,-39.7541,11.1588,593.04,0.6981226720629253,0.44288439643792105
3283,5,-39.7088,11.0788,593.04,0.6984167404888042,0.4430608579093565
3283,6,-40.0371,10.7125,593.04,0.6977138063107456,0.44287241993198145
3283,7,-39.9729,10.8724,592.038,0.6973680257491475,0.44279568882211834
3283,8,-39.9682,10.973,591.647,0.6970785776002122,0.44290262945554626
3283,9,-40.4677,10.7074,591.961,0.6968441638002716,0.4431666191909478
3284,0,-39.9969,10.9626,590.979,0.6961064175031301,0.4428926456866559
3284,1,-40.4676,10.7075,591.255,0.6964299616369063,0.44297824196869545
3284,2,-40.0802,11.0528,591.942,0.6963008639491997,0.442288513524285
3284,3,-40.722,10.7127,591.981,0.6968927054957582,0.4426212901216701
3284,4,-40.5941,10.3309,591.647,0.6974263699815871,0.4432699240913055
3284,5,-40.5844,10.4002,589.291,0.6976001447374871,0.44296171347466173
3284,6,-40.2516,10.1348,591.158,0.6981286271760717,0.44310591164423296
3284,7,-40.565,10.1191,590.607,0.6973740826305622,0.4436394765407938
3284,8,-40.8339,10.57,590.234,0.6967861736794331,0.44343037344377634
3284,9,-40.7653,10.9571,590.548,0.6960762385379311,0.4436259735328881
3285,0,-40.8436,11.2487,589.567,0.6952227195320414,0.443554574607231
3285,1,-41.1811,11.1744,590.509,0.6957310184574704,0.44335322853101494
3285,2,-40.9512,10.7184,589.567,0.6960767112953238,0.44362778087913257
3285,3,-40.9365,10.782,589.842,0.6967652064590347,0.44395111616880356
3285,4,-40.9365,10.607,589.194,0.696870470283737,0.44395430634263156
3285,5,-41.3522,10.5964,590.156,0.6970048185852834,0.4438263208205144
3285,6,-41.9585,10.2359,588.881,0.696641943515608,0.443987458661533
3285,7,-41.4112,10.2145,589.802,0.6966629413027539,0.4441863984839291
3285,8,-41.2936,10.7552,587.861,0.6956186090443148,0.4441409206433495
3285,9,-41.538,10.8774,587.742,0.6949686821058143,0.4439457824753471
3286,0,-41.3035,11.6936,588.742,0.695172431210847,0.4441029776476597
3286,1,-41.2887,11.6518,587.802,0.6958923368806181,0.4443066736874624
3286,2,-41.704,11.3762,587.076,0.6957523189103052,0.4445186831636408
3286,3,-41.3966,10.9097,586.369,0.6959910313519714,0.4446256006560999
3286,4,-41.1276,9.98218,587.662,0.6961391938030849,0.4441855881811858
3286,5,-41.3617,10.3784,584.077,0.6959310188349962,0.4449239283078627
3286,6,-41.2107,10.3154,583.191,0.6953950065247448,0.4445432894458701
3286,7,-41.7819,10.6701,584.483,0.6954049580740439,0.44434131670843624
3286,8,-41.7339,10.9619,584.896,0.6955772302277624,0.4439736766194182
3286,9,-41.2308,10.9782,583.584,0.695096224208913,0.4444471659433007
3287,0,-41.4497,11.5183,583.171,0.694929852744776,0.4443248392662391
3287,1,-41.0498,11.371,582.484,0.6950695612839304,0.4443319501091833
3287,2,-41.4395,11.1801,583.776,0.6946506654159419,0.4444940419713548
3287,3,-41.2158,11.3491,585.522,0.6946043457248494,0.4449319923523537
3287,4,-41.1177,11.3601,582.96,0.694470115166685,0.4449859712116864
3287,5,-40.9467,11.2701,584.129,0.6943715901885762,0.44469555005424666
3287,6,-41.1854,11.2646,583.544,0.6944195579317163,0.4444795498792049
3287,7,-40.8689,10.7249,580.841,0.6944905018380052,0.44484796337266097
3287,8,-41.0973,10.9616,583.673,0.6947111173335305,0.4447161803193721
3287,9,-41.5273,11.3379,584.19,0.6948861089349004,0.4444796962618756
3288,0,-41.6357,11.2702,584.543,0.6949119070036134,0.4449236365277343
3288,1,-41.5579,11.0848,584.231,0.6948249867698721,0.4449905313927567
3288,2,-41.7186,11.2535,583.545,0.694107493742078,0.4447065626355545
3288,3,-41.7289,11.2646,583.171,0.6935402942608795,0.4448810160635177
3288,4,-41.5631,11.4444,583.151,0.6929052907384957,0.4450618461676493
3288,5,-41.3041,11.096,585.146,0.6930834781818114,0.4449713270257807
3288,6,-41.3716,12.0623,583.275,0.6929238035187509,0.44482939925550113
3288,7,-41.7082,11.944,581.821,0.6931839087674931,0.44535408749586564
3288,8,-41.4803,11.5734,582.07,0.6929080940214485,0.4453662232226398
3288,9,-41.1333,11.1018,585.415,0.693428920798733,0.44546770089537335
3289,0,-41.1955,10.894,586.62,0.6937805242516603,0.4452052812659824
3289,1,-41.4492,11.1523,584.356,0.6935754587076987,0.44540670711506786
3289,2,-41.7133,11.0793,583.545,0.693616472215817,0.4454723340314347
3289,3,-41.7289,10.8043,584.168,0.6932561026894705,0.44540138324228673
3289,4,-41.6461,10.8771,584.21,0.692643751242462,0.4452280150636992
3289,5,-41.8064,10.9726,582.881,0.6924437324729128,0.4453403069682515
3289,6,-41.2373,11.2476,585.787,0.6921604708918506,0.44507739885370534
3289,7,-41.863,12.0726,583.651,0.6916188327642281,0.44549296583832465
3289,8,-41.8222,11.7647,583.836,0.6914574529874985,0.4458214659717534
3289,9,-41.6513,12.1907,584.853,0.6915532911588868,0.4459984336097694
3290,0,-41.8064,11.7705,585.913,0.6914837864521586,0.4457267528858624
3290,1,-41.9824,11.7419,585.644,0.6913782736432792,0.44564735025893853
3290,2,-42.0757,11.2932,583.299,0.69143310514225,0.4462945522032501
3290,3,-41.8328,10.816,584.81,0.6915676174858789,0.44585113318086667
3290,4,-42.8098,11.2359,584.917,0.6914540761169394,0.44624366312563435
3290,5,-42.2942,11.2646,584.253,0.6914965849880215,0.4460513832102003
3290,6,-42.6707,11.8926,586.202,0.6915653731349773,0.4459666124555831
3290,7,-42.9454,12.1122,586.329,0.6909706408814806,0.4461827548083295
3290,8,-42.7959,11.9444,586.661,0.6910407335588747,0.44658765960772767
3290,9,-42.868,11.7535,585.355,0.6896622150451883,0.44598257069077124
3291,0,-42.708,12.0109,585.933,0.6897456645784052,0.446794323624493
3291,1,-42.4492,11.849,584.649,0.6891910611949442,0.4469161612913024
3291,2,-42.6812,12.196,583.237,0.6884618587691064,0.4471160708762457
3291,3,-42.6146,12.5778,582.819,0.6882844499036446,0.4473338162882653
3291,4,-42.6919,12.4218,585.119,0.688357791239804,0.44651723083137157
3291,5,-43.1105,12.9479,583.612,0.6881376881082647,0.4466879260612012
3291,6,-42.8895,12.6245,586.156,0.6893967601184351,0.4462953971791997
3291,7,-43.6171,12.5115,583.677,0.6890768119025614,0.44648818695890613
3291,8,-43.9962,12.0576,584.83,0.6889118215995322,0.44642008732670224
3291,9,-43.8525,11.6699,584.585,0.6882382792856881,0.4466164371458047
3292,0,-44.42,11.4673,583.9,0.6889979031731781,0.44691854427838273
3292,1,-44.1275,11.993,582.2,0.6879863676295521,0.44737011846274366
3292,2,-44.1058,12.2074,582.754,0.6874370007294726,0.4477345628879952
3292,3,-44.271,12.3984,581.803,0.6865818798748601,0.44742491259491146
3292,4,-44.6122,12.8579,581.406,0.6864703704586186,0.4476630556193516
3292,5,-44.0561,13.6038,583.041,0.6865267210945669,0.44729596481882916
3292,6,-44.2655,13.3826,583.151,0.686455334715696,0.4479963665499176
3292,7,-44.1168,12.8277,581.494,0.68613646813325,0.44773352069661326
3292,8,-44.6837,12.613,583.703,0.6870261214260595,0.4478492704205586
3292,9,-45.7125,12.0641,580.545,0.6864943707984383,0.4480538626736489
3293,0,-44.8707,11.4018,580.656,0.6861111021651427,0.4474265025739202
3293,1,-45.3053,11.0021,580.016,0.6858938371448687,0.44799858644973334
3293,2,-45.2558,11.6046,579.309,0.6857940599636897,0.44794997396043323
3293,3,-45.7453,11.9149,580.589,0.6853510437905319,0.44800728958064817
3293,4,-45.531,12.2012,578.361,0.6848148437983365,0.44785757422281985
3293,5,-45.6794,12.3981,580.522,0.6840005946650822,0.4478215724312727
3293,6,-46.1854,12.9468,577.699,0.683372941820966,0.4475157580475808
3293,7,-46.796,12.5357,578.823,0.6836191443715398,0.447980929525738
3293,8,-46.1751,12.2373,578.25,0.6831944298129976,0.447793293618294
3293,9,-46.2956,11.4144,577.544,0.6831702018073279,0.4481723709372426
3294,0,-46.4716,11.7177,577.499,0.6833147230228604,0.44810584606774995
3294,1,-46.895,10.6691,578.822,0.6833244766565821,0.4481752012883842
3294,2,-46.8405,10.4176,575.604,0.683103172181998,0.4483790821593089
3294,3,-46.9998,10.763,575.38,0.6826460185093617,0.4479554294010326
3294,4,-47.3407,10.5192,575.049,0.6819312594726351,0.4481790598314705
3294,5,-47.6928,10.5903,575.027,0.6814594982472247,0.44791470462308736
3294,6,-47.3857,10.5964,574.696,0.6812361983797117,0.4479527364409335
3294,7,-46.9511,10.6857,573.682,0.6808830737669725,0.44834234760334774
3294,8,-47.7469,10.3345,573.944,0.6804048484193949,0.4481815065733394
3294,9,-47.7209,9.41661,573.636,0.6800690613792503,0.4485422762972228
3295,0,-47.7153,9.35535,575.597,0.6802026316888297,0.44826716224378527
3295,1,-47.7153,8.55147,575.403,0.6799899917625566,0.4484469712306423
3295,2,-47.7153,8.04962,573.728,0.679541233087221,0.4485534057236939
3295,3,-47.7153,8.3761,574.935,0.679250873331581,0.44840950397837925
3295,4,-48.2917,8.13284,572.714,0.6784776414041368,0.4485183381935001
3295,5,-48.1669,7.5786,573.545,0.678109990825753,0.44909495129794197
3295,6,-47.8261,7.63084,572.953,0.6776886604639818,0.44922620287412224
3295,7,-47.8033,7.54776,573.898,0.6769943113170975,0.4486084455898907
3295,8,-48.0503,6.73826,573.967,0.6765015129411083,0.4483728759385722
3295,9,-48.1497,7.21788,572.316,0.6763740363242547,0.4487874979376938
3296,0,-47.9086,6.54126,574.512,0.6757648432391906,0.4487360913708938
3296,1,-48.8788,5.77762,574.013,0.675474880608059,0.4481421442919825
3296,2,-48.2895,5.1032,572.316,0.6749353079680934,0.4484077253647276
3296,3,-48.1612,4.8811,572.201,0.6745684189590193,0.44868231552300114
3296,4,-48.1555,3.97653,573.851,0.674419236197665,0.44826291456483025
3296,5,-48.32,3.91397,572.647,0.6731895036897553,0.4486000802496057
3296,6,-47.838,3.6464,572.224,0.6733472752103707,0.44870247476744085
3296,7,-48.379,3.36004,573.851,0.6727718372486087,0.44838944816767157
3296,8,-48.0084,3.07367,572.647,0.6725438577335685,0.44862473180654616
3296,9,-47.9794,2.34147,572.554,0.6725914469486072,0.44805638572658074
3297,0,-47.4038,1.93447,571.235,0.6724922501781629,0.44879037126508503
3297,1,-47.8564,1.19604,571.801,0.6713224752605803,0.4488858149248769
3297,2,-48.4668,0.699836,572.837,0.6709470273116894,0.44839618865140535
3297,3,-48.3432,0.757369,572.248,0.67009135571068,0.44868579839092715
3297,4,-48.085,0.674581,570.882,0.6694026658647767,0.4488653175156734
3297,5,-48.807,0.490013,570.458,0.6685798225556853,0.4485110496245466
3297,6,-48.038,0.566419,568.127,0.6678577556544653,0.44913241504856255
3297,7,-48.6367,0.394582,570.27,0.667716943147948,0.44861572941105327
3297,8,-48.355,-0.241774,571.094,0.6679882279841012,0.4486982360633509
3297,9,-48.0029,-0.642714,569.164,0.6671638133364352,0.4484347547951103
3298,0,-47.8151,-1.4699,569.022,0.6670675061273594,0.4490171666867129
3298,1,-48.2961,-1.88367,568.693,0.6662138804187547,0.448542320132962
3298,2,-48.5779,-2.35454,568.339,0.6661530250314678,0.44843958931072175
3298,3,-48.7599,-2.74277,567.327,0.6653039860260713,0.44885951408650354
3298,4,-48.9359,-3.56979,567.915,0.6641825265048418,0.448365020171229
3298,5,-48.373,-4.07275,565.986,0.6634176095062605,0.44832726324760674
3298,6,-48.6599,-4.01587,566.831,0.6627793994135958,0.44852174647984266
3298,7,-48.109,-4.18747,566.903,0.6622456474209779,0.447978223177328
3298,8,-48.3137,-4.82343,566.573,0.6614493775858584,0.448029802918301
3298,9,-48.7419,-4.33465,566.55,0.6608451466370624,0.44782865421580226
3299,0,-48.8538,-5.18566,566.879,0.6607382022105668,0.4476851226525782
3299,1,-48.6956,-5.87328,567.232,0.6607330660543156,0.44748222193819065
3299,2,-49.0939,-6.80837,565.939,0.6591965006405289,0.4475610240267086
3299,3,-49.0418,-8.47459,567.489,0.6596459151592906,0.4474840027937518
3299,4,-49.0358,-9.39222,568.926,0.6584517970007516,0.44714512925768357
3299,5,-49.2819,-9.80659,567.048,0.6577310071792181,0.4473111620350911
3299,6,-49.2179,-9.6548,568.219,0.6572301478841744,0.44717888242000065
3299,7,-49.1299,-10.7089,568.974,0.6567650919400039,0.4465897914433327
3299,8,-49.2059,-10.7873,568.693,0.6561825678211621,0.4466532007562735
3299,9,-49.4579,-11.4986,569.985,0.6555869779935808,0.4465751966071425
3300,0,-49.1481,-12.3511,567.779,0.6549878910607264,0.44658304943358546
3300,1,-49.4518,-14.3659,568.925,0.6544071223296922,0.4459873100769428
3300,2,-49.394,-15.3992,571.324,0.6539542461586337,0.4456115273821744
3300,3,-48.7322,-16.887,570.837,0.6530224991213897,0.4451043972720579
3300,4,-49.5033,-18.0588,570.13,0.6523632226351477,0.44473369787269446
3300,5,-49.4821,-19.3819,573.041,0.6520268233157852,0.44414845044815293
3300,6,-48.9024,-19.119,573.589,0.6502568359847157,0.44367076367017666
3300,7,-48.532,-19.4479,573.943,0.6500364538273489,0.44295945408587856
3300,8,-48.9172,-20.2739,576.596,0.6493466497888309,0.4420209288606212
3300,9,-48.4563,-20.8665,577.45,0.649423134101899,0.4416782449248225
3301,0,-48.5015,-22.6827,577.499,0.6494809873704237,0.4414036873728939
3301,1,-48.8352,-24.2366,578.156,0.6491798957079563,0.4407122610928086
3301,2,-47.7951,-25.675,581.163,0.6487303222806918,0.43978676558039503
3301,3,-48.2885,-27.462,582.041,0.6485808311729584,0.4391229320856777
3301,4,-47.7584,-28.2102,584.062,0.6483029068143062,0.4382749378457988
3301,5,-47.5515,-28.6121,587.166,0.6475472992139536,0.43745533234661693
3301,6,-47.2118,-29.349,589.031,0.6469515162658387,0.4362910013761727
3301,7,-46.6959,-29.3138,590.797,0.6460633336501286,0.4356806174468706
3301,8,-46.577,-29.7508,594.862,0.6457558002853636,0.43417750129714816
3301,9,-45.7524,-30.3169,596.145,0.6456719456201634,0.43331973699669957
3302,0,-45.5268,-30.9783,598.189,0.6453410002813799,0.43198938695902617
3302,1,-45.1871,-32.3562,601.621,0.6454487155035921,0.43102250351160154
3302,2,-44.3442,-34.2316,604.496,0.6460129086778255,0.4301863292043256
3302,3,-43.3821,-35.1649,606.666,0.6459040742541303,0.4288569338386729
3302,4,-43.3953,-35.9353,609.113,0.6464139637046189,0.4274180706352097
3302,5,-43.238,-36.0782,611.585,0.6458953630717138,0.42645412821288853
3302,6,-42.3259,-35.8189,614.057,0.6458279105459809,0.425357984446418
3302,7,-41.5211,-35.0005,615.873,0.6455214716224127,0.4245173603888736
3302,8,-40.6471,-35.0281,618.295,0.6457386814508648,0.4230550741445207
3302,9,-40.5026,-35.1235,622.08,0.6453841437990938,0.4215717503418812
3303,0,-39.4336,-34.5984,624.325,0.6453588808569635,0.41996678573362506
3303,1,-39.1067,-34.9121,627.1,0.6456527875140764,0.4186575753086342
3303,2,-38.0252,-35.5598,629.925,0.6459877415569931,0.4171336603375371
3303,3,-37.126,-35.2531,631.111,0.6458201819558466,0.4159643963040256
3303,4,-36.6544,-34.9599,636.105,0.6463363040171766,0.4146227383193632
3303,5,-35.8057,-34.585,640.419,0.6466983941721898,0.41335486239103164
3303,6,-35.0071,-33.8487,640.724,0.6466269309226204,0.4115972826079319
3303,7,-33.8064,-33.0852,644.001,0.6467601052354381,0.41036845379462816
3303,8,-33.3092,-32.6758,647.533,0.6473113650610927,0.4087861990570402
3303,9,-32.134,-32.5597,650.082,0.6479406447814633,0.40697809690187026
3304,0,-31.3916,-31.4901,651.571,0.6478629729518586,0.40596260799159806
3304,1,-30.5241,-30.876,655.605,0.648747057609439,0.40401043774845047
3304,2,-29.9704,-29.772,658.533,0.6487748882376909,0.4026579038094563
3304,3,-28.9523,-28.6265,662.341,0.6495795759406561,0.40073803811084696
3304,4,-27.8144,-27.4811,664.916,0.6494178991181375,0.3993117336079233
3304,5,-26.7516,-26.7782,667.388,0.6502921036103101,0.39766274872446766
3304,6,-25.532,-25.933,670.515,0.6507937832635509,0.3967078167239963
3304,7,-24.5445,-25.4279,674.021,0.6515412667015259,0.394880497619419
3304,8,-23.0865,-24.9506,677.88,0.652262531610368,0.393305811348674
3304,9,-21.8349,-23.9424,680.456,0.652802396403584,0.39176948974983933
3305,0,-20.6841,-22.804,684.238,0.6537457060487925,0.3896770679906912
3305,1,-19.7029,-21.3046,686.486,0.6539606624789441,0.38768860769852126
3305,2,-18.8161,-19.5119,687.95,0.6545071320018763,0.3866949577477809
3305,3,-17.8543,-18.0522,691.327,0.6546180537684667,0.3848801570171062
3305,4,-16.3151,-16.7973,692.241,0.6552011367015532,0.3831178413696173
3305,5,-15.0568,-15.8217,696.546,0.656192477412137,0.3815070699646255
3305,6,-14.5583,-15.1324,697.866,0.6570317330086933,0.38033778195795265
3305,7,-12.4874,-14.7295,699.907,0.6577644899605015,0.3787637093226601
3305,8,-10.6944,-13.9056,701.699,0.6589120782080996,0.3769390933489345
3305,9,-9.50447,-12.6929,702.156,0.6593910594815997,0.3755866131889187
3306,0,-8.27859,-11.452,706.434,0.6604587617100338,0.37346913728563275
3306,1,-6.96468,-9.94591,707.101,0.6610507182476593,0.37204631537915167
3306,2,-5.97026,-8.41864,709.089,0.6617530391738594,0.37022941536907367
3306,3,-4.18701,-6.62625,709.574,0.6629686567153589,0.3692773663720159
3306,4,-3.0718,-5.78458,709.927,0.663480571339444,0.36753889958267316
3306,5,-1.60807,-5.1093,710.934,0.6645307706434981,0.36598428352982787
3306,6,0.295772,-4.08773,711.013,0.6649223195932404,0.3639711675197689
3306,7,1.17336,-3.47941,710.686,0.6657260440266325,0.3621216953017649
3306,8,2.94309,-2.55337,711.967,0.667019312308938,0.36027301680349033
3306,9,3.89566,-1.42229,710.439,0.6682238877400036,0.35913828019930727
3307,0,5.1831,-1.07157,710.633,0.6693662698441564,0.3572147143106225
3307,1,6.91065,0.627523,708.373,0.6698094584001572,0.35539800061996296
3307,2,8.26412,1.91144,705.9,0.671048192983906,0.35350479341497326
3307,3,9.74737,3.68203,706.694,0.6723047167836984,0.3516190557342353
3307,4,10.8368,4.52468,706.774,0.6732610437801672,0.35013472993582545
3307,5,11.9746,4.75874,703.508,0.6739279743555497,0.3481778794592637
3307,6,14.0142,5.83221,702.589,0.6752619363333973,0.3461643967646132
3307,7,15.6386,6.09519,698.617,0.6757965790126594,0.3439144148967948
3307,8,16.8976,7.08025,697.644,0.6766435679584022,0.34235232888578593
3307,9,18.2114,8.30672,692.694,0.6782746908039159,0.3399066849495509
3308,0,19.4504,9.8123,690.66,0.6793405336683523,0.33838240862344404
3308,1,20.8455,10.8103,689.221,0.6807048722104535,0.3360065433763104
3308,2,22.4167,12.2941,684.544,0.6821375236078184,0.33407396042501747
3308,3,23.6758,13.0276,685.8,0.6835951588040968,0.3324074851583032
3308,4,25.1522,12.9902,681.04,0.6849258673658524,0.33005321445728547
3308,5,25.7541,12.8066,678.679,0.6867901729179892,0.3278753228419216
3308,6,27.3393,12.8802,672.646,0.6882724739316279,0.3252777139019606
3308,7,28.3614,14.1217,670.202,0.6890108687019568,0.32347606045771804
3308,8,29.6549,14.7529,666.779,0.6907566972353788,0.32107725427507433
3308,9,30.894,16.0307,661.942,0.6918460523789506,0.31873794009541107
3309,0,32.4515,17.0146,658.628,0.6930607541035289,0.31656863842890487
3309,1,33.6297,18.9385,654.471,0.694717147684823,0.3136881265587943
3309,2,34.5303,18.1233,652.19,0.6963111844620544,0.31193650166663467
3309,3,35.248,21.7431,650.722,0.6960089932415737,0.31060278552132325
3309,4,36.4397,20.7304,641.486,0.6978503129262161,0.30747033787308575
3309,5,38.972,15.3343,637.79,0.7000576970347557,0.30548184941011525
3309,6,40.3131,22.0272,634.938,0.7025428256534896,0.30422083872485134
3309,7,37.5654,21.0393,631.46,0.7042220281434189,0.30038646254379986
3309,8,41.7129,19.1449,627.277,0.7072940250908809,0.2960928694977853
3309,9,42.8119,19.6135,625.319,0.7095613200089174,0.2932499884231277
3310,0,40.4372,19.7534,621.599,0.7120401365258773,0.291844065877165
3310,1,41.5313,19.5847,619.994,0.7139269807942125,0.2911998895992325
3310,2,39.7736,21.5946,614.673,0.7145742195445847,0.28846105252302356
3310,3,42.863,24.3182,612.279,0.7163466940583713,0.2841399295210625
3310,4,45.1666,21.6294,610.811,0.7188932774656146,0.28204215155329454
3310,5,42.173,22.5278,612.329,0.7202913719454018,0.2817392325621625
3310,6,41.6615,21.5687,611.165,0.721041562952923,0.27901625219267134
3310,7,43.1015,19.4553,610.729,0.7228356504163951,0.27644705543496423
3310,8,42.2518,21.923,608.748,0.7236897523274782,0.27412869059189404
3310,9,41.1955,23.0271,608.582,0.7255127742010633,0.27305110096362567
3311,0,39.9769,21.1667,609.884,0.7272976964102466,0.272306973946535
3311,1,38.8256,21.0018,609.018,0.727845916058592,0.2713021391523877
3311,2,37.9246,19.8584,609.911,0.7282027251577435,0.27049843640655274
3311,3,38.7474,18.1778,613.574,0.728737640533366,0.26901434601357704
3311,4,38.4182,20.1529,612.578,0.7286013297407855,0.2664489946985666
3311,5,38.87,21.037,614.419,0.7296335750624783,0.26543346897267717
3311,6,39.236,21.449,617.514,0.7306039096581568,0.2659701852490555
3311,7,38.8585,22.7098,620.692,0.7319629440757588,0.26604371926753034
3311,8,40.0395,23.0793,620.294,0.7330801631949445,0.26494846781593306
3311,9,41.7652,22.1352,622.514,0.7348356928555051,0.263830854281033
3312,0,41.1756,21.5246,628.888,0.7369091573599355,0.26356613982776766
3312,1,40.2212,21.1276,631.372,0.7385205691205915,0.2623923432578206
3312,2,40.4683,19.5157,630.24,0.7396276603594374,0.2610969160121327
3312,3,41.7927,20.3454,634.028,0.7397908937727307,0.2611753902931718
3312,4,43.0391,20.429,635.341,0.7406961016255867,0.26012894238088585
3312,5,44.4335,20.2534,635.751,0.7408666755222909,0.2591454063948827
3312,6,44.303,21.5556,638.054,0.7407474932580259,0.258388520044177
3312,7,43.229,22.3726,640.851,0.7410811735070496,0.25826654573781904
3312,8,44.6761,21.9069,643.676,0.7408695416733262,0.2578433011667317
3312,9,46.0247,21.861,646.177,0.7410989459660909,0.2574607222461661
3313,0,46.3736,22.5634,647.999,0.741184406993121,0.2575500231580258
3313,1,46.2328,22.5369,651.714,0.7408822325736697,0.25839355559974286
3313,2,46.2187,21.9147,654.3,0.7412051069588989,0.25876847476618137
3313,3,47.3518,21.0711,655.798,0.7414863316087894,0.25804063911420083
3313,4,48.5842,20.0364,656.886,0.7419869418934517,0.2577391654953046
3313,5,49.1692,20.215,659.569,0.7426148791527077,0.25690055364323117
3313,6,48.7264,20.3259,661.42,0.7426165616337419,0.2571136033539974
3313,7,49.331,19.8949,665.783,0.743462892397761,0.2575814389318182
3313,8,48.6598,20.909,665.506,0.7436394434113921,0.25709605003661584
3313,9,48.9192,21.0018,666.098,0.7434894824673192,0.2569797718991491
3314,0,48.4625,20.037,665.506,0.7434830301844708,0.2568176559590135
3314,1,48.9049,20.1271,666.747,0.7433734314706054,0.25644595828358485
3314,2,49.6756,19.5288,668.159,0.7431568578421098,0.2562836688401813
3314,3,49.821,19.8252,669.572,0.7433656333454732,0.25653185030442743
3314,4,49.8281,20.6454,672.931,0.7432490760438357,0.2569651393481788
3314,5,50.475,21.5045,673.219,0.7430470084650193,0.25696808783783753
3314,6,50.9366,21.6623,673.868,0.7432208980002806,0.25697671509270803
3314,7,51.7001,21.0565,673.601,0.7437068695669622,0.2571080697514647
3314,8,51.3608,21.1771,674.545,0.7436440080584112,0.2569991079198781
3314,9,51.3247,20.9298,671.39,0.744448160782578,0.25673022244943555
3315,0,51.4864,21.0816,672.721,0.7443277199616715,0.25653338096839223
3315,1,52.228,21.7106,673.514,0.7449616637370188,0.2566279662722105
3315,2,51.97,21.4151,675.193,0.7452097057884476,0.25658070708555875
3315,3,52.0218,20.8581,672.745,0.7449794675656505,0.25642921249567774
3315,4,52.1906,21.3364,673.161,0.744690243094555,0.2566868736982667
3315,5,52.5282,21.734,673.219,0.7446433113936091,0.2568011779214884
3315,6,52.3957,22.291,671.275,0.7450208752950468,0.256501846165186
3315,7,51.8159,23.0388,672.396,0.7450488643978898,0.2563372501138298
3315,8,51.6842,22.7518,671.217,0.7451066036815145,0.25628211586742605
3315,9,51.7576,22.4575,669.48,0.745953188242577,0.25647492390919446
3316,0,51.7649,22.0836,668.686,0.7453587300364344,0.25642794038921435
3316,1,51.7649,22.1394,669.923,0.7456788777306037,0.25667880422462724
3316,2,51.4421,22.6725,668.097,0.7460850143790042,0.2572290009011221
3316,3,51.5742,23.0702,666.626,0.7467774608519411,0.25733047056219005
3316,4,51.5889,22.927,665.213,0.7468255333661468,0.25673012813209045
3316,5,51.7502,22.5611,664.772,0.746923291323784,0.2569786329242346
3316,6,51.4422,22.5292,664.095,0.7473866657197249,0.25672560245336923
3316,7,50.2027,22.8791,663.712,0.7478423713782921,0.25699351557874733
3316,8,49.7696,23.6108,662.388,0.7480183448896692,0.2572482023732492
3316,9,49.4175,23.4124,660.328,0.7478286761480716,0.2568672943417497
3317,0,50.0332,23.3884,658.856,0.7474133446680388,0.2571840576787914
3317,1,50.3342,22.8637,658.09,0.7474366552689241,0.25681936814523393
3317,2,49.9532,23.2528,656.09,0.7476936223190382,0.25681024810380676
3317,3,49.2712,23.4678,656.235,0.747983724059037,0.25691164110381026
3317,4,48.4863,23.4838,653.677,0.7483865302697316,0.2568017121875694
3317,5,48.0971,23.6587,654.086,0.7485182270708088,0.2578358191658777
3317,6,48.4705,23.4126,651.559,0.749211857622514,0.2581833347737879
3317,7,46.8956,22.6892,645.499,0.7487194160181964,0.2579638723479901
3317,8,45.6186,21.7508,648.842,0.7493132129475736,0.25864391808664466
3317,9,47.7707,22.6313,648.554,0.749349734441891,0.25763635475342295
3318,0,46.7708,23.157,647.201,0.7493056708624064,0.25662057339852273
3318,1,45.6115,23.809,648.374,0.7494920019973116,0.25774551588512584
3318,2,45.3533,23.7783,647.525,0.7493238047162937,0.25823403130418465
3318,3,46.466,24.6437,645.819,0.7496812563626963,0.2578823898241457
3318,4,45.846,25.3362,644.053,0.7498736871791585,0.25843135874027456
3318,5,45.859,23.6466,643.256,0.7504635311108205,0.2588103104341373
3318,6,44.6586,25.3176,642.227,0.7509509723002167,0.25894368751942576
3318,7,44.9486,25.2266,641.167,0.7508944067401468,0.2591528570616971
3318,8,44.1006,24.0672,640.431,0.7512101958748967,0.2589175996231877
3318,9,43.7763,24.1358,637.464,0.7512022617694653,0.25829740905572396
3319,0,43.6732,24.414,635.577,0.7508690085996064,0.25835138205618724
3319,1,43.1827,24.8749,633.811,0.751090501824151,0.2587507728441141
3319,2,43.1374,25.0031,630.753,0.7506253790532231,0.2584177100602964
3319,3,41.6889,25.9712,628.543,0.7506684576192773,0.25819433520238555
3319,4,41.4723,26.2359,624.487,0.75105222568721,0.2576100646485877
3319,5,40.8211,25.3798,623.8,0.7517612466531218,0.2579848158058874
3319,6,40.5191,25.2104,624.092,0.7513579674984737,0.2582187517232371
3319,7,40.3355,24.3299,623.155,0.752167769693505,0.258569022197189
